SR_WL,SR_AV_B1,SR_AV_B2,SR_AV_B3,SR_AV_B4,SR_AV_B5,SR_AV_B6,SR_AV_B7,SR_AV_B8,SR_AV_B8A,SR_AV_B9,SR_AV_B10,SR_AV_B11,SR_AV_B12
2127,0,0,0,0,0,0,0,0,0,0,0,0,0.946126982
2128,0,0,0,0,0,0,0,0,0,0,0,0,0.944870644
2129,0,0,0,0,0,0,0,0,0,0,0,0,0.943485039
2130,0,0,0,0,0,0,0,0,0,0,0,0,0.941894052
2131,0,0,0,0,0,0,0,0,0,0,0,0,0.942445527
2132,0,0,0,0,0,0,0,0,0,0,0,0,0.943274219
2133,0,0,0,0,0,0,0,0,0,0,0,0,0.944243794
2134,0,0,0,0,0,0,0,0,0,0,0,0,0.94528606
2135,0,0,0,0,0,0,0,0,0,0,0,0,0.946212496
2136,0,0,0,0,0,0,0,0,0,0,0,0,0.947084905
2137,0,0,0,0,0,0,0,0,0,0,0,0,0.947941677
2138,0,0,0,0,0,0,0,0,0,0,0,0,0.948940117
2139,0,0,0,0,0,0,0,0,0,0,0,0,0.949880321
2140,0,0,0,0,0,0,0,0,0,0,0,0,0.950676414
2141,0,0,0,0,0,0,0,0,0,0,0,0,0.951054332
2142,0,0,0,0,0,0,0,0,0,0,0,0,0.951531833
2143,0,0,0,0,0,0,0,0,0,0,0,0,0.952326952
2144,0,0,0,0,0,0,0,0,0,0,0,0,0.952721089
2145,0,0,0,0,0,0,0,0,0,0,0,0,0.952552047
2146,0,0,0,0,0,0,0,0,0,0,0,0,0.952417855
2147,0,0,0,0,0,0,0,0,0,0,0,0,0.952654092
2148,0,0,0,0,0,0,0,0,0,0,0,0,0.95296197
2149,0,0,0,0,0,0,0,0,0,0,0,0,0.95331832
2150,0,0,0,0,0,0,0,0,0,0,0,0,0.953779111
2151,0,0,0,0,0,0,0,0,0,0,0,0,0.954291677
2152,0,0,0,0,0,0,0,0,0,0,0,0,0.954837035
2153,0,0,0,0,0,0,0,0,0,0,0,0,0.955539257
2154,0,0,0,0,0,0,0,0,0,0,0,0,0.956750259
2155,0,0,0,0,0,0,0,0,0,0,0,0,0.957986198
2156,0,0,0,0,0,0,0,0,0,0,0,0,0.959237259
2157,0,0,0,0,0,0,0,0,0,0,0,0,0.960451396
2158,0,0,0,0,0,0,0,0,0,0,0,0,0.96141302
2159,0,0,0,0,0,0,0,0,0,0,0,0,0.96264388
2160,0,0,0,0,0,0,0,0,0,0,0,0,0.964122014
2161,0,0,0,0,0,0,0,0,0,0,0,0,0.963609737
2162,0,0,0,0,0,0,0,0,0,0,0,0,0.963104517
2163,0,0,0,0,0,0,0,0,0,0,0,0,0.962753979
2164,0,0,0,0,0,0,0,0,0,0,0,0,0.961850624
2165,0,0,0,0,0,0,0,0,0,0,0,0,0.960730243
2166,0,0,0,0,0,0,0,0,0,0,0,0,0.959560745
2167,0,0,0,0,0,0,0,0,0,0,0,0,0.958377188
2168,0,0,0,0,0,0,0,0,0,0,0,0,0.956972347
2169,0,0,0,0,0,0,0,0,0,0,0,0,0.955119849
2170,0,0,0,0,0,0,0,0,0,0,0,0,0.953076144
2171,0,0,0,0,0,0,0,0,0,0,0,0,0.95406055
2172,0,0,0,0,0,0,0,0,0,0,0,0,0.955176712
2173,0,0,0,0,0,0,0,0,0,0,0,0,0.955719159
2174,0,0,0,0,0,0,0,0,0,0,0,0,0.955674616
2175,0,0,0,0,0,0,0,0,0,0,0,0,0.955356546
2176,0,0,0,0,0,0,0,0,0,0,0,0,0.954611539
2177,0,0,0,0,0,0,0,0,0,0,0,0,0.953453566
2178,0,0,0,0,0,0,0,0,0,0,0,0,0.952124922
2179,0,0,0,0,0,0,0,0,0,0,0,0,0.950597985
2180,0,0,0,0,0,0,0,0,0,0,0,0,0.948594073
2181,0,0,0,0,0,0,0,0,0,0,0,0,0.948562399
2182,0,0,0,0,0,0,0,0,0,0,0,0,0.948548442
2183,0,0,0,0,0,0,0,0,0,0,0,0,0.94829598
2184,0,0,0,0,0,0,0,0,0,0,0,0,0.947706109
2185,0,0,0,0,0,0,0,0,0,0,0,0,0.946620434
2186,0,0,0,0,0,0,0,0,0,0,0,0,0.94521576
2187,0,0,0,0,0,0,0,0,0,0,0,0,0.943480979
2188,0,0,0,0,0,0,0,0,0,0,0,0,0.942137936
2189,0,0,0,0,0,0,0,0,0,0,0,0,0.940654943
2190,0,0,0,0,0,0,0,0,0,0,0,0,0.938918576
2191,0,0,0,0,0,0,0,0,0,0,0,0,0.941493007
2192,0,0,0,0,0,0,0,0,0,0,0,0,0.943778866
2193,0,0,0,0,0,0,0,0,0,0,0,0,0.945751584
2194,0,0,0,0,0,0,0,0,0,0,0,0,0.947277308
2195,0,0,0,0,0,0,0,0,0,0,0,0,0.948481875
2196,0,0,0,0,0,0,0,0,0,0,0,0,0.949621704
2197,0,0,0,0,0,0,0,0,0,0,0,0,0.950767479
2198,0,0,0,0,0,0,0,0,0,0,0,0,0.951991493
2199,0,0,0,0,0,0,0,0,0,0,0,0,0.953624457
2200,0,0,0,0,0,0,0,0,0,0,0,0,0.955262594
2201,0,0,0,0,0,0,0,0,0,0,0,0,0.952413026
2202,0,0,0,0,0,0,0,0,0,0,0,0,0.950488752
2203,0,0,0,0,0,0,0,0,0,0,0,0,0.949721652
2204,0,0,0,0,0,0,0,0,0,0,0,0,0.949105026
2205,0,0,0,0,0,0,0,0,0,0,0,0,0.949712169
2206,0,0,0,0,0,0,0,0,0,0,0,0,0.95167296
2207,0,0,0,0,0,0,0,0,0,0,0,0,0.955012323
2208,0,0,0,0,0,0,0,0,0,0,0,0,0.959777857
2209,0,0,0,0,0,0,0,0,0,0,0,0,0.966208245
2210,0,0,0,0,0,0,0,0,0,0,0,0,0.973886163
2211,0,0,0,0,0,0,0,0,0,0,0,0,0.970920044
2212,0,0,0,0,0,0,0,0,0,0,0,0,0.969139883
2213,0,0,0,0,0,0,0,0,0,0,0,0,0.968329935
2214,0,0,0,0,0,0,0,0,0,0,0,0,0.967635904
2215,0,0,0,0,0,0,0,0,0,0,0,0,0.967555279
2216,0,0,0,0,0,0,0,0,0,0,0,0,0.968040602
2217,0,0,0,0,0,0,0,0,0,0,0,0,0.968508397
2218,0,0,0,0,0,0,0,0,0,0,0,0,0.968956722
2219,0,0,0,0,0,0,0,0,0,0,0,0,0.969510275
2220,0,0,0,0,0,0,0,0,0,0,0,0,0.969967732
2221,0,0,0,0,0,0,0,0,0,0,0,0,0.969097684
2222,0,0,0,0,0,0,0,0,0,0,0,0,0.968258197
2223,0,0,0,0,0,0,0,0,0,0,0,0,0.967549788
2224,0,0,0,0,0,0,0,0,0,0,0,0,0.96650394
2225,0,0,0,0,0,0,0,0,0,0,0,0,0.965459532
2226,0,0,0,0,0,0,0,0,0,0,0,0,0.964366923
2227,0,0,0,0,0,0,0,0,0,0,0,0,0.962929804
2228,0,0,0,0,0,0,0,0,0,0,0,0,0.961665594
2229,0,0,0,0,0,0,0,0,0,0,0,0,0.96063821
2230,0,0,0,0,0,0,0,0,0,0,0,0,0.959368085
2231,0,0,0,0,0,0,0,0,0,0,0,0,0.959707097
2232,0,0,0,0,0,0,0,0,0,0,0,0,0.960359643
2233,0,0,0,0,0,0,0,0,0,0,0,0,0.9616448
2234,0,0,0,0,0,0,0,0,0,0,0,0,0.962729828
2235,0,0,0,0,0,0,0,0,0,0,0,0,0.96370081
2236,0,0,0,0,0,0,0,0,0,0,0,0,0.964773629
2237,0,0,0,0,0,0,0,0,0,0,0,0,0.965512685
2238,0,0,0,0,0,0,0,0,0,0,0,0,0.96634935
2239,0,0,0,0,0,0,0,0,0,0,0,0,0.96753842
2240,0,0,0,0,0,0,0,0,0,0,0,0,0.96886815
2241,0,0,0,0,0,0,0,0,0,0,0,0,0.970549249
2242,0,0,0,0,0,0,0,0,0,0,0,0,0.972426171
2243,0,0,0,0,0,0,0,0,0,0,0,0,0.974301395
2244,0,0,0,0,0,0,0,0,0,0,0,0,0.976012041
2245,0,0,0,0,0,0,0,0,0,0,0,0,0.977203216
2246,0,0,0,0,0,0,0,0,0,0,0,0,0.978986062
2247,0,0,0,0,0,0,0,0,0,0,0,0,0.980446263
2248,0,0,0,0,0,0,0,0,0,0,0,0,0.981524356
2249,0,0,0,0,0,0,0,0,0,0,0,0,0.982531672
2250,0,0,0,0,0,0,0,0,0,0,0,0,0.983336508
2251,0,0,0,0,0,0,0,0,0,0,0,0,0.98463147
2252,0,0,0,0,0,0,0,0,0,0,0,0,0.986737985
2253,0,0,0,0,0,0,0,0,0,0,0,0,0.989144288
2254,0,0,0,0,0,0,0,0,0,0,0,0,0.991223348
2255,0,0,0,0,0,0,0,0,0,0,0,0,0.99318448
2256,0,0,0,0,0,0,0,0,0,0,0,0,0.995273324
2257,0,0,0,0,0,0,0,0,0,0,0,0,0.996704667
2258,0,0,0,0,0,0,0,0,0,0,0,0,0.998282418
2259,0,0,0,0,0,0,0,0,0,0,0,0,0.999605161
2260,0,0,0,0,0,0,0,0,0,0,0,0,1
2261,0,0,0,0,0,0,0,0,0,0,0,0,0.998654554
2262,0,0,0,0,0,0,0,0,0,0,0,0,0.995753158
2263,0,0,0,0,0,0,0,0,0,0,0,0,0.990605371
2264,0,0,0,0,0,0,0,0,0,0,0,0,0.981520886
2265,0,0,0,0,0,0,0,0,0,0,0,0,0.968715091
2266,0,0,0,0,0,0,0,0,0,0,0,0,0.951679125
2267,0,0,0,0,0,0,0,0,0,0,0,0,0.929343556
2268,0,0,0,0,0,0,0,0,0,0,0,0,0.902305299
2269,0,0,0,0,0,0,0,0,0,0,0,0,0.87044084
2270,0,0,0,0,0,0,0,0,0,0,0,0,0.831947776
2271,0,0,0,0,0,0,0,0,0,0,0,0,0.786119345
2272,0,0,0,0,0,0,0,0,0,0,0,0,0.736343248
2273,0,0,0,0,0,0,0,0,0,0,0,0,0.681862245
2274,0,0,0,0,0,0,0,0,0,0,0,0,0.623137717
2275,0,0,0,0,0,0,0,0,0,0,0,0,0.564024643
2276,0,0,0,0,0,0,0,0,0,0,0,0,0.506650261
2277,0,0,0,0,0,0,0,0,0,0,0,0,0.451376118
2278,0,0,0,0,0,0,0,0,0,0,0,0,0.400487569
2279,0,0,0,0,0,0,0,0,0,0,0,0,0.354176773
2280,0,0,0,0,0,0,0,0,0,0,0,0,0.309839746
2281,0,0,0,0,0,0,0,0,0,0,0,0,0.269312679
2282,0,0,0,0,0,0,0,0,0,0,0,0,0.234102225
2283,0,0,0,0,0,0,0,0,0,0,0,0,0.20225298
2284,0,0,0,0,0,0,0,0,0,0,0,0,0.173669677
2285,0,0,0,0,0,0,0,0,0,0,0,0,0.149356419
2286,0,0,0,0,0,0,0,0,0,0,0,0,0.128957364
2287,0,0,0,0,0,0,0,0,0,0,0,0,0.111530972
2288,0,0,0,0,0,0,0,0,0,0,0,0,0.09689948
2289,0,0,0,0,0,0,0,0,0,0,0,0,0.084874763
2290,0,0,0,0,0,0,0,0,0,0,0,0,0.074063524
2291,0,0,0,0,0,0,0,0,0,0,0,0,0.064469344
2292,0,0,0,0,0,0,0,0,0,0,0,0,0.056321561
2293,0,0,0,0,0,0,0,0,0,0,0,0,0.049381236
2294,0,0,0,0,0,0,0,0,0,0,0,0,0.043196026
2295,0,0,0,0,0,0,0,0,0,0,0,0,0.037986086
2296,0,0,0,0,0,0,0,0,0,0,0,0,0.033468826
2297,0,0,0,0,0,0,0,0,0,0,0,0,0.028983375
2298,0,0,0,0,0,0,0,0,0,0,0,0,0.025085752
2299,0,0,0,0,0,0,0,0,0,0,0,0,0.020007676
2300,0,0,0,0,0,0,0,0,0,0,0,0,0.013837921
2301,0,0,0,0,0,0,0,0,0,0,0,0,0.008464001
2302,0,0,0,0,0,0,0,0,0,0,0,0,0.004443102
2303,0,0,0,0,0,0,0,0,0,0,0,0,0.000848571
2304,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,0,0,0,0,0,0,0,0,0,0,0,0,0
